song_id,count,user_id
_tKIPuLfeKg,0,30
XfZNW67HwHk,0,30
Gz09pv2bOKk,0,30
m9xGVnvqgcE,0,30
VDTuMPKiBIs,0,30
HQ8AcEYTEFY,0,30
VydfiO_7wh0,0,30
FzwWb43b9Kg,0,30
XxCZC5dF8D8,0,30
DGGSrt8_IVw,0,30
RPWlA6j2vns,0,30
mMfxI3r_LyA,0,30
t-IGicqXZH4,0,30
SyOyksOMaEw,0,30
Imwu5Mj6lAk,0,30
8LZu1dndsPY,0,30
oiKj0Z_Xnjc,0,30
roY-iB6k51k,0,30
JcWOSgImiRw,0,30
xFvz1JQAPgQ,0,30
hF3vRvVYtBw,0,30
605bwlAz_iQ,0,30
wWl0ceRgi9M,0,30
T7Hq8x_ziZE,0,30
eTnuEOF2OZY,0,30
4cL1M8hPgdQ,0,30
j9Di8Eue5Sc,0,30
umy6ZPEEWF4,0,30
_V3OKmSbxYc,0,30
ryG4CSQ_aJE,0,30
Hy9W_mrY_Vk,0,30
SVnfT0769bc,0,30
HR4aWYwaaTU,0,30
MP8NdxnleXs,0,30
YPE9u5TCRIs,0,30
l_e0Xx5vWZE,0,30
uHSM2Otevv4,0,30
lhcHzZb8D7Y,0,30
LKxCOmtzry8,0,30
HyRF1CjOPQ8,0,30
eQiLT1tS7dM,0,30
vdvi8cB2Pt8,0,30
EcKB4NQZPG4,0,30
uXGAj1e3SdE,0,30
bNlaRXnaDqI,0,30
O-iuZrzX0qY,0,30
-uUvpcZC68g,0,30
UV7VyPxWcZE,0,30
FY3QaOA5FPU,0,30
CYsDi-Q5k5o,0,30
JCPhOttvJB4,0,30
UdjeY0LJX_o,0,30
xeeosq6jGzE,0,30
MH2Yvfd5lrk,0,30
206Wgt6bKBM,0,30
m351t2sD61g,0,30
4ay4S61byZo,0,30
Q06wFUi5OM8,0,30
avWoHtUo_d8,0,30
lNTRecJPukk,0,30
1nvYI9xISu8,0,30
_SXG2G36AFQ,0,30
5WEbAAtK4aA,0,30
aDYSmmmK6kw,0,30
HnoospoErp4,0,30
HBKcAc8VpIw,0,30
VL2ahF-FNo0,0,30
CybO7XtYpdU,0,30
6v7p6_Hhlu8,0,30
2CXD8PK6Djc,0,30
BFF2-nEK2Gs,0,30
lD7Z0cmxQRc,0,30
caRvS5A5EHE,0,30
3r5sPPAHLE0,0,30
QMIGJTwK9V8,0,30
xIsCh-BA8Ew,0,30
pvSTFbqQRug,0,30
-hRhqYb-rbk,0,30
T5mRp0FmjMA,0,30
QH3Fx41Jpl4,0,30
UWJbT9djaYA,0,30
3K0RzZGpyds,0,30
gt5NWVbpyQU,0,30
BVDrXjAHdDY,0,30
lGWv9LFcquY,0,30
DCxzSEyrzn4,0,30
U-0gLRowCGU,0,30
8i88VRSxQFs,0,30
UW_xEqCWrm0,0,30
DtUm8PKT1Aw,0,30
AE8cPjRRW_Y,0,30
Az_JAHiKRgk,0,30
fU1NJE1SMWo,0,30
u57d4_b_YgI,0,30
YhZoPauDUg0,0,30
cdRFngYQNFI,0,30
buZBbyBwCjk,0,30
ahBSS4zRllo,0,30
w7c2ZKamzS4,0,30
qrhPIAd187k,0,30
MRlqBHYfnpk,0,30
VjJpf_5FFJo,0,30
9sHt2KgO0hc,0,30
M9LAJ5fQQGc,0,30
9Q5FKrlSbZo,0,30
U-xetxYwyak,0,30
z8Kr_aFB6Ww,0,30
RhkgEgPqGc4,0,30
OzBWUXowBlI,0,30
qezmdI47XcE,0,30
OA8aw07dpg0,0,30
pMCxBlfNkt8,0,30
iLlcGL-ReRc,0,30
lA-gGl6qihQ,0,30
kGDhHxgY6uo,0,30
WtM8uOifd2c,0,30
yO9hITm_Q8Y,0,30
tj6k_NKKa-Q,0,30
OHmIIw2Pfrs,0,30
VDZHXX3tA4c,0,30
Yej7GLtdkaw,0,30
i5awdHiiEpU,0,30
54sVT4CtmEM,0,30
LAVTMcBRujo,0,30
ENXeimW--co,0,30
HSCLhbG_gXQ,0,30
rEgRzLXqWUI,0,30
lgfoOJziPfc,0,30
vmCyWc4QCvQ,0,30
D7De-2hxIk0,0,30
ftYngLJPpnw,0,30
hae_VCDgA2E,0,30
e78R6ykUcQo,0,30
jG2O3yMlcy0,0,30
IgYEGyVSXzA,0,30
ux3u31SAeEM,0,30
IOK6Fwg_ubU,0,30
jf9SP84EgHY,0,30
XqLWGLrP80A,0,30
QWmnBcNijvo,0,30
hrOnm2wIYzI,0,30
leHoLky4gX4,0,30
sL8bx3KMBE4,0,30
9mWxi-MX01g,0,30
VeN_wNCXx8c,0,30
YXdfgKjvl4c,0,30
jHR3uEOkkSo,0,30
c9AMSX_KCEk,0,30
ZZ8lbzg7UNc,0,30
pwC9_cza0Ug,0,30
bOZVIH2UuMk,0,30
IfniG-AdSC4,0,30
_VuyDiLEjOs,0,30
kcP2duIRT2c,0,30
2bjk26RwjyU,0,30
EXqP9lUVPC8,0,30
MXFKD1VVX2E,0,30
dfDhgZlHgXU,0,30
dwbeoArVVsI,0,30
n1p_dkJo6Y8,0,30
xnZiIfHHIHs,0,30
GEmn9jYrKi0,0,30
5eTNxirD3Ao,0,30
bbDyZyBrP0I,0,30
hpKlCKL9FsM,0,30
wTJpQYBe2pY,0,30
P2a9ONAuG7Q,0,30
ARKv2MpWwxo,0,30
SNc8spdFZ5E,0,30
eNMGXsyRQc0,0,30
z499WFdQN-4,0,30
YlIx8sPJNOg,0,30
_ofnLPkFeiM,0,30
PlCbdZp1EFc,0,30
fiJsh7VpCkI,0,30
idGvKFbYgI4,0,30
TGr7mWQ0vCQ,0,30
5UF8l5gnikg,0,30
gUxlYzEHOVw,0,30
M5gjHFmi2Co,0,30
tS0ncgraCh4,0,30
oTvqMfvVWYQ,0,30
y8glZBKcqbc,0,30
mxWLPKGGWjE,0,30
6mOof0GrGDk,0,30
CcrSR5nP1gw,0,30
csvMrjvl__8,0,30
MA2rWlOZqLU,0,30
EUshgvt7I8U,0,30
YxmKEsH6UKQ,0,30
4KH90v-yU3s,0,30
TOJt_XnKcfs,0,30
6Ye0NOn7nrI,0,30
PFiIfdDH1_M,0,30
4QZmyb6PIXA,0,30
iW1jxJ6ISks,0,30
dcyzxhUzKLg,0,30
eEYO0rKL6vk,0,30
2Mg6fObh99g,0,30
RFhRaTcp-bA,0,30
NWr5g5eaHE8,0,30
cqCfcrbA0qQ,0,30
0FwOtHso5Wg,0,30
22jMZdBUzDI,0,30
iBzgtM57dHg,0,30
XbtTTxFbNQU,0,30
j00RQLXJCIs,0,30
J0rgkhlZc4c,0,30
n3Xx-o-gSvw,0,30
J3my34_srUA,0,30
WcXjE6zw6zw,0,30
IRqkY6tSzOM,0,30
YR5ApYxkU-U,0,30
fU7hZ3smj0g,0,30
RZjQzgKvTdo,0,30
b8yE_4RBW_8,0,30
GSszWXkDHa8,0,30
e0ME56qfBuI,0,30
V7-yAX9ijuM,0,30
2Vi4Ekx170U,0,30
-kgkNM53uEI,0,30
ohIcakm5XLA,0,30
Zrphc5MKBP0,0,30
NNiie_zmSr8,0,30
pSWwAHVtJqI,0,30
xVKGXgHDMvQ,0,30
tZ2nRZdjs8M,0,30
ogh4XupfQDY,0,30
Qy25sWzIi_Y,0,30
n_ZRRlVDVa8,0,30
VOjlqH1OI7g,0,30
dP3cUEDoX9c,0,30
fOGMRnKl5co,0,30
eZc-A00dzAQ,0,30
zeaBXjxaVpg,0,30
gBt9kSpQCBk,0,30
EnxUY2cUtGA,0,30
BNpPJpdeMns,0,30
ozU9GefoKN8,0,30
qbsLvAhRf5c,0,30
9E4A03XYiEM,0,30
CTwiB1uw9sQ,0,30
91yuocjrtwQ,0,30
r3ntMHk_QiM,0,30
peUyYmbkb4o,0,30
dVUvU7hL8Zc,0,30
5LHLAcd14b4,0,30
PJkPvWtA3bI,0,30
GPksiijRKVw,0,30
WwCGLUkE0d0,0,30
H2hGrsExuyc,0,30
8Q7c3RGmD54,0,30
kgIer2RHwok,0,30
cQUSboTyoVE,0,30
je5NSnCL8bg,0,30
IRLBWAmx6UQ,0,30
ay7UME9o7VE,0,30
1Hw-T0ErV0E,0,30
B-vjO3wPb6c,0,30
sPRG7W8R7iM,0,30
oBlIpV2b8MI,0,30
F_RdZncHwKw,0,30
b-I2s5zRbHg,0,30
52N4prOpczw,0,30
OkQlrIQhUMQ,0,30
y8pcVDN8vWQ,0,30
bWu2MJbT6iA,0,30
Df1S_WTG350,0,30
fw0uz88E2gI,0,30
3VMrjO4-1LQ,0,30
0u9poeBh3oY,0,30
gOr0WK3gVlQ,0,30
JtLKQFbRMG0,0,30
SffI_PHywDo,0,30
XayUCLgxS5c,0,30
SrlmOfNXgpY,0,30
H1Zm6E6Sy4Y,0,30
Jv7JQjf7uTg,0,30
CN-RkA30YjM,0,30
DNIV5L9auZQ,0,30
a7hSt4szB4g,0,30
MOQ1NUdkg50,0,30
0BdfH0CAKK4,0,30
QOz-GLS5s-g,0,30
cvhH_rsblbI,0,30
p6sePVBGw44,0,30
ERAc3gydnAQ,0,30
M2A2Na2wIA8,0,30
6kbdcEWN930,0,30
G22X5X49VhM,0,30
pQVuAGSKofs,0,30
BVxwAInlAc0,0,30
0cpKYe8dr8s,0,30
MetXyUFY3Ts,0,30
N8yu8Xtf-VM,0,30
-u5m_LfiXzM,0,30
UcprQ0sd8os,0,30
ebjd76MfdbQ,0,30
XqzFcOWPlWc,0,30
v2AC41dglnM,0,30
9Xq2CnmSB_M,0,30
HFxMMJgXpS4,0,30
oz-KSud2zT0,0,30
gXls56Qvf9o,0,30
B834hDNnC8s,0,30
QKFhh-EbrEs,0,30
_ifJapuqYiU,0,30
Y59tS-kfVlM,0,30
hEHxbkorioo,0,30
JKVa7-jiP9Y,0,30
OIXoNmdAyos,0,30
HCYBDZM7EXY,0,30
T5emcbg_wZk,0,30
pI94EEjfqw0,0,30
RoPYK1SlCN0,0,30
5a8442i-X6A,0,30
PTMhksze9k4,0,30
GRfszRInhWc,0,30
Jiqxkdhzi_M,0,30
_kafqr94ijA,0,30
Yi6WUF8mgHc,0,30
gQ8HYkFoEAA,0,30
GHe8kKO8uds,0,30
neXl6-S8F6U,0,30
kOtiqvVq38c,0,30
Cdghf4jKhJY,0,30
8Avjl-FDg9k,0,30
41tdnmaK3tM,0,30
AO9OfB4RkG4,0,30
gBdh20C287Y,0,30
V2fpgpanZAw,0,30
nQldvoB5XvY,0,30
VDBpZdQNp9E,0,30
bUq6wLSRQNk,0,30
3xz-CU_TDm4,0,30
xuLTfd98F0k,0,30
ABUw99hO4cA,0,30
86vY8N6nR8M,0,30
FkTi9T7Tg_w,0,30
QaM0D5xeRtk,0,30
q0SVzDLBWJg,0,30
nFGQQqvERaI,0,30
ufvZzhK_3X8,0,30
8EMTuFOnqTM,0,30
16Uu74ECkQQ,0,30
kMhmjmA6G5M,0,30
nGfWHv_3EgU,0,30
uxE5gBucU54,0,30
jVe5dlpj-oY,0,30
mvnvY0uHNgY,0,30
rtgovDDroPo,0,30
PiWc-_u0fiQ,0,30
8ZBqBnuRlBQ,0,30
mzJj5-lubeM,0,30
guKoNCQFAFk,0,30
d4WlqxPzQ28,0,30
72faRqI2wOg,0,30
5Me0VKJFwQw,0,30
6s85bPZ7tWo,0,30
ZyknCsl6yWA,0,30
GELstY_0boM,0,30
02ySjQ-y3Y8,0,30
sQVRjiEfbMc,0,30
shfrzvrmUmM,0,30
5KAVgHvpo3c,0,30
WeRaShsradM,0,30
yb_tT2Z2Tro,0,30
vqC4bKC4oUg,0,30
kTRGUNXNJVo,0,30
8wHD7BlzEDo,0,30
Hh6yk98jjUc,0,30
g5yL06Kuz3c,0,30
KGdCef9pgx8,0,30
xTs6ReG74xM,0,30
hF9Gr5waAJg,0,30
nJICGZLYTZg,0,30
IlDjEd8gAkI,0,30
6Ww9egij-j8,0,30
90XYOUlMlFc,0,30
xpwcq_nKW3o,0,30
5unRBdqRhnk,0,30
UWgOjEI52BI,0,30
v4JjzrjV9Wg,0,30
RdKz7LGLR7E,0,30
5QxTz0clTZE,0,30
I0T83Pp-9aQ,0,30
lYK4WRfPpyY,0,30
_3Qow40wIgs,0,30
tyFgSUbNo94,0,30
4rOtbTYtcfM,0,30
mf9TKj0NuTQ,0,30
I6kfin-UeAQ,0,30
jvHDucE6vhM,0,30
NXVyQiEPqbI,0,30
a30pwYyAGPo,0,30
H_SB5q-iKbM,0,30
RUJcnI0Pf34,0,30
1Q1Aj71Zer0,0,30
1ht1RdoIIog,0,30
-55NdU_G28o,0,30
SB6LeJBF1wg,0,30
M3MfuFoULYI,0,30
VYBbhKLsrY0,0,30
Aqb7aD4OEwM,0,30
YU30UxC25Gk,0,30
P36YeOPBqIA,0,30
ndtQ6ReXO-s,0,30
JsYJ7g7xkO4,0,30
9vluBFWv4mE,0,30
FaQqK348Saw,0,30
yxxw07nhj4o,0,30
kzsApnXS_nU,0,30
h6OuIpdqGhQ,0,30
DWstcxPonPc,0,30
N7MlYfi_yi4,0,30
1GK0vHsxxLs,0,30
Roe1Xl8uQdk,0,30
ceFxrmQhRAg,0,30
l-gSWc7TlRA,0,30
lV5dbcOmw6I,0,30
RERH5MaNS54,0,30
zhTG2wM-r-g,0,30
pZ12_E5R3qc,0,30
v7kAk5dTsj0,0,30
BjsydR5W63A,0,30
C8QJmI_V3j4,0,30
7ceNf9qJjgc,0,30
-jp3K4ODe-8,0,30
Y8wifV5RYr8,0,30
WMgKTWkdY0Q,0,30
51jTiDx8KDQ,0,30
luM6oeCM7Yw,0,30
O87iUDZGDKs,0,30
1hi-ENlLALU,0,30
7hP3gQdFxGA,0,30
Qg6bctbrpiU,0,30
hi4pzKvuEQM,0,30
O4irXQhgMqg,0,30
nLBIuYj1VMQ,0,30
p3vc7H_bSFU,0,30
mrW0LYPeW5s,0,30
6zashra8khU,0,30
U44m3ntjWBk,0,30
NC2APUUkMck,0,30
lMUTIuSnDXY,0,30
ODOj2jBUKW0,0,30
JlmsK59ncHs,0,30
Ah40CAbVxn4,0,30
uLS-WE4K8q0,0,30
CDVKR91n_zE,0,30
N39Wgo-xrUo,0,30
d-MZfFJKefY,0,30
sdQqgVzex_w,0,30
b8-tXG8KrWs,0,30
-xgxWEfOT-g,0,30
DpHVA2PDYwY,0,30
eryKY1fhUlo,0,30
A5AAcgtMjUI,0,30
6QEDb3xzdec,0,30
kPx8WroWGXg,0,30
omZ9QEiaB2I,0,30
Uz9hzf0va7A,0,30
X5yjcAy0E-s,0,30
IQBC5URoF0s,0,30
hwUGJXm02ZQ,0,30
UrGw_cOgwa8,0,30
NOUEtLbh4qI,0,30
R9SQl0cSfI8,0,30
jXVj7kSkR9o,0,30
hvEH6ASSXWI,0,30
NxcOxvEsE_Y,0,30
3YPKUlNvTww,0,30
iyELusD2RHs,0,30
eFzVkPBUhno,0,30
H0zIdZ91ZGk,0,30
vu_tvemD578,0,30
w3VaqcnAMEY,0,30
FlF7N2l-r5w,0,30
e0Exno58buQ,0,30
bEdPJTZWOVs,0,30
lBQDi2DIHQM,0,30
I6UvGa8o5xs,0,30
SBrEOTqrOBk,0,30
R1LjQ-tIoq0,0,30
sm5u2PVy9Og,0,30
XDpoBc8t6gE,0,30
LtxV3qJm3ps,0,30
0fcRa5Z6LmU,0,30
Gdy01EjU7vg,0,30
UDgKXa_XqAk,0,30
yoYZf-lBF_U,0,30
i9e7O7OUglk,0,30
wllZbkB7eek,0,30
0g2OUFvDrQs,0,30
qcwOFoIrGTM,0,30
VpC637CBmBM,0,30
aBd46BbdTfs,0,30
-uLeofJ4uoA,0,30
uKJvn0__Db8,0,30
5EB9avF1EXY,0,30
G9ZEYPQKAsw,0,30
gdooKC_vyDM,0,30
DRRMjEjjJJg,0,30
Xmh_o-o0HLA,0,30
VC4ORS5n9Hg,0,30
8ZWO_lLztWI,0,30
MRPc2b9i2oc,0,30
_SFfeUrFIHo,0,30
dX_AuoOorAs,0,30
45DN4R2-Ky8,0,30
pguMUFyJ3_U,0,30
7gswtbX8G7Q,0,30
oDrjIW91Qh0,0,30
Lm38Ojh61lY,0,30
kedfY1KtwZQ,0,30
cY-iGbvNk7I,0,30
34Na4j8AVgA,0,30
-K3qpAePNEw,0,30
kpcFfPQQkek,0,30
DH0ln0xzjfg,0,30
yA4MyRZIHqk,0,30
2ONirusHwcs,0,30
tU7Yb8d75Tw,0,30
zVeVLqM7jDw,0,30
SfPqFXrEFMk,0,30
DGijHZXN0bE,0,30
iq-AQg8EAfw,0,30
6IP_susHhzw,0,30
f6x5DKB8OPc,0,30
bnH3Nq8owPA,0,30
zD80CostTV0,0,30
YxK4jaydLSI,0,30
myD7x4ScoKw,0,30
GM5tAiuebf4,0,30
osSmWn53UHc,0,30
EZmFcfDPa_k,0,30
EDUI2okeVRA,0,30
I7j8J0em4CA,0,30
sHvH2YSUckI,0,30
TxrwImCJCqk,0,30
UqOL7LOR6ko,0,30
r3HcfmPAxCY,0,30
CcDOaCQEnOc,0,30
LKdnxBH031I,0,30
0TTfjCHHlvM,0,30
qYwgG2oyUbA,0,30
nUYJCWPlDIg,0,30
MOyiFdEOGcI,0,30
1uvwGmRf5M8,0,30
fdCr1zEtdp8,0,30
M4vnmgZLA8s,0,30
JNYOVEXJBBM,0,30
BbVHOz6wIl4,0,30
nOu8kpBFats,0,30
b_2zO4ExpN4,0,30
m9ISWrONM_E,0,30
8Wkt0jnHLjA,0,30
hnTDuahaXwg,0,30
1srs1YoTVzs,0,30
OURBcBoeWM4,0,30
iPfO5e65K_Y,0,30
Nlo9XpUo5bQ,0,30
YxOZUseg5OI,0,30
sFMDgB6pQ6U,0,30
acVtcvrrt54,0,30
9w-bQaysbf0,0,30
JfZi1hrt01k,0,30
qiFkisrbyxo,0,30
wwqpA_tQcXQ,0,30
lKozkUP36yM,0,30
NWWeQlXfSa0,0,30
vr28xrPUxko,0,30
siLjYRZvVDw,0,30
JzuR4o5_V60,0,30
PLSI_ZN4jAY,0,30
7JOCBDMm_5c,0,30
-orEM-xpiWA,0,30
OZzah3ixUOE,0,30
7FJZWjGjEBc,0,30
sjJQyhSWJLg,0,30
xfGyZVPsPzc,0,30
BA7TA3dwVII,0,30
CT_tPxlWViY,0,30
9wg3v-01yKQ,0,30
B2qI6UDD2uQ,0,30
bw0Atm_W9J4,0,30
FjUa8x4udE4,0,30
WQm4R0LM2mE,0,30
DF43b38k0Mw,0,30
4L1sxibr8IA,0,30
UsLcZwCztms,0,30
oAwblRDTAUc,0,30
TMSIR210mRg,0,30
J24IgJteqZw,0,30
w9vKKLTdDoE,0,30
_8-mfCY_p8U,0,30
u925g6CgKuw,0,30
YAnvCfByK9I,0,30
j6WIrSkgdl0,0,30
JyvBM1SECS0,0,30
fSGtBqO1S0E,0,30
HcYZSUtB8iM,0,30
RaHvwNrobxw,0,30
_OXIXZcYEvo,0,30
so3vnL298yc,0,30
tsHkjn_YNBg,0,30
wJHNX4ku0kQ,0,30
P2f40eQcYXk,0,30
zg_frWfGNmQ,0,30
Lb6sNFMTJvc,0,30
v94YepmP5OY,0,30
dLEXBSvfdtg,0,30
h0kLBTsJ-MY,0,30
gRxH7cDPJGM,0,30
FtPOavVr2mg,0,30
zUi7VnZW6XQ,0,30
mbIz0tzWaDQ,0,30
xIwRXnTb0yw,0,30
qZHlp7BBero,0,30
CEnc3RQE2lg,0,30
03rmoVz927w,0,30
53Vks1M9_7Q,0,30
mbHzdG2bR1A,0,30
KAOmC5qT02w,0,30
nFOG3n-R304,0,30
xhgnpsKjAec,0,30
huM9gtVQsf8,0,30
AkOPoitvuC8,0,30
JX4UFmwASYQ,0,30
spyMOmC3K20,0,30
wps9nVxLJqY,0,30
BMnyL-7eNCM,0,30
kSnw1U9YtYE,0,30
bHHUhcV2eVY,0,30
O35DonBT4vQ,0,30
udbg4eXwurQ,0,30
ijnDWQFvvJE,0,30
yPNUvrVKRG4,0,30
wq4gti-zVes,0,30
XcATvu5f9vE,0,30
1gYUjNxf6xY,0,30
srZwlWFhAbM,0,30
wwZbonjAlPc,0,30
caF6nJxTejc,0,30
Xsn15x0YYOc,0,30
Xj4GKWMQVe0,0,30
OTLUzIB4QHw,0,30
WPxXSf9xvAk,0,30
IWkv5fhuScE,0,30
uOtGayTFmF8,0,30
1H5TJUNjR7Y,0,30
KH_PxVimM7E,0,30
2yD5DixWeSk,0,30
BiGjS-heJQI,0,30
FgrLHKM5z4E,0,30
cDdFHLQB1Ac,0,30
OmEyb87NlQo,0,30
JDG2m5hN1vo,0,30
qboZE-QOn84,0,30
CsxJzW-0mAg,0,30
k9IfHDi-2EA,0,30
x1nlnIWSu-w,0,30
vtArnz5qt4o,0,30
F-JoqgpSsBc,0,30
EE49knDrm9U,0,30
0FXCJ1MdC9s,0,30
7rjwnT5_ElU,0,30
KbDfHNSUW0k,0,30
4wZytWFm7x0,0,30
9sAaX70Ap8I,0,30
xksxl_eh3-g,0,30
iC4lOdiV2jk,0,30
LyMHVlyCPtU,0,30
fMpvHJayVlY,0,30
yhKDrJX5Bss,0,30
pxATlPeXsjo,0,30
Ub4VbUZMgGM,0,30
KB99gDvxyFo,0,30
Oy-gTrM2OJI,0,30
lVehcuJXe6I,0,30
h8MMrfHN0fA,0,30
cXITfPnI__o,0,30
n2_X4VTCoEo,0,30
FriW0rF7zuw,0,30
l1zwJT37U_o,0,30
x-5ata4jDyk,0,30
SdzLl-XpJt0,0,30
B_Y67YkhMQY,0,30
QVbeF5X1xOQ,0,30
hwlZpgMOcBo,0,30
KGAmFlVtoek,0,30
iRA-ySAPquY,0,30
9cuNIKDjNSo,0,30
-1D2oUrVN-M,0,30
Et0dk0TKhzk,0,30
FGIa26fQiN4,0,30
NY_NoXztk-U,0,30
4y-nnnUvjBQ,0,30
il8ZYwrwnsY,0,30
UxfIZ7RK0kM,0,30
aN56bWEkCIg,0,30
IhhURarQKCU,0,30
KSCbef2svEo,0,30
RosviOqt77c,0,30
1WQRaJPbwXw,0,30
OAUXoXKP_pE,0,30
cLbgNvjyS4I,0,30
s0rIxkTUffQ,0,30
YFYRKxGfLn0,0,30
u5xYdkMiV6Q,0,30
l0LshUxIvBw,0,30
eZXS8Jpkiac,0,30
mAp4JD4tC7k,0,30
WbrlPkRILJw,0,30
852Lb89mmB0,0,30
P7kMMn8zNmg,0,30
jyV3nsKESPM,0,30
rVzSzeY5zU0,0,30
TRqiFPpw2fY,0,30
IjPu62B6Rn0,0,30
Pcii07sr5Tw,0,30
TzHM_JLgqO0,0,30
IBiQnJExmyc,0,30
8AYxDdDISNk,0,30
lo0cZRaZs6c,0,30
iwMTZFBd5eQ,0,30
JD1QqZX4EvM,0,30
joh37lrvf-s,0,30
UEkT_oUxgJA,0,30
xdGhKuLJfBE,0,30
W3L7Jy-LwY8,0,30
24dG4m8ym_g,0,30
urREvxqDTT0,0,30
VjZ4UeMP5LY,0,30
06lWmDg7i7Q,0,30
fnOYseiijR8,0,30
oyUKTxeIGLU,0,30
bB1MLYX-K2I,0,30
A2wNwItGEgA,0,30
H3WOjyGdu30,0,30
Xrb9XoMLcIc,0,30
5HQmnAf2kHY,0,30
jwc_gosvQ_A,0,30
jLukr4rzDU4,0,30
Kq3fBKGDIOw,0,30
QspsmpGXj2s,0,30
ipzR9bhei_o,0,30
sc0mH-dBMr4,0,30
qeMFqkcPYcg,0,30
9ATAR1OQBi4,0,30
HkDmbJegNpw,0,30
yvM8jx0s1yY,0,30
Znh0K3EIx9k,0,30
wycjnCCgUes,0,30
fjUahZHlD_s,0,30
VSwD_-kKcyI,0,30
qqNvRMAKj-c,0,30
3T1_tGLbTIs,0,30
Rgi3rBKVuJw,0,30
PS5sguuQaB4,0,30
5D_vWIGoMa8,0,30
UU76_OYlUl0,0,30
w869Avr_fXI,0,30
opD6r_ZxxN8,0,30
RPDhAcKssoI,0,30
A17rVbNTtrg,0,30
xbhCPt6PZIU,0,30
A2uBiA68Rs0,0,30
fAAAZqFmDfA,0,30
ju_inUnrLc4,0,30
nLAWHUVHd2I,0,30
2IQsx78z2YY,0,30
B6aqt-1Ksbk,0,30
mBjOugqpte0,0,30
aoduPGAn2l4,0,30
hwf3M4d77u4,0,30
SYVcaQ1Bzu8,0,30
7fxL-sxN7fo,0,30
evuwn_7pdPU,0,30
oHs98TEYecM,0,30
PTBUy_UrF9M,0,30
MktAKNAMdu4,0,30
2he85QRTHbw,0,30
8n0PUXewaC0,0,30
jx_xlyvgPOA,0,30
cpGHdFhMi4U,0,30
OwdlqquJDK4,0,30
wWhIOYRH33o,0,30
gTj8_ZYyll0,0,30
fJuapp9SORA,0,30
WvOX1CW3ciM,0,30
K6rgCLK4xBA,0,30
09OWfebHZ3Q,0,30
7jB94D46z1w,0,30
lYcp1bUb4lU,0,30
gLqf_hnMp68,0,30
aOCt9kOZQ44,0,30
NC9HQL4cp5I,0,30
x1GfW00RCpg,0,30
00sgRyZxmoc,0,30
2x_svZivpek,0,30
ddbnr-YjmMY,0,30
sjzZh6-h9fM,0,30
4Hi0WxFZTWM,0,30
AdYz0fYHdRc,0,30
_uDWfTpIp3Y,0,30
eURi0nZCbys,0,30
S6Ur8-e1wF0,0,30
s5_zBS6Av8g,0,30
x_j7RHgwnK0,0,30
36wafFjFdYs,0,30
EcyLmevUUXQ,0,30
IG9t33pBxhA,0,30
516YiVvBQX0,0,30
BTv24sSNXHc,0,30
xr0Tfng9SP0,0,30
pFTNjzzeU-8,0,30
_Ru4Py-QJPE,0,30
94bdMSCdw20,0,30
Qc9c12q3mrc,0,30
dSuulW6XqSA,0,30
O4CaxIy2MBA,0,30
rVeMiVU77wo,0,30
JjLQLvmdEg4,0,30
Sc8t6BZUSJs,0,30
ZhcNVNqkPtI,0,30
H96XcNWKZVg,0,30
wSFkSbHxT40,0,30
6nc8PJvkU2E,0,30
5Rrt8UppVxc,0,30
8u5n1C0SiXE,0,30
D9ioyEvdggk,0,30
IA1liCmUsAM,0,30
uSHNITpnuPY,0,30
WjWV-B453Xw,0,30
ZzCD9AhrNhY,0,30
UxqG5-fkj-8,0,30
lvo27WoFJsw,0,30
J0EWXWW3c8g,0,30
zGNUa3rkMqQ,0,30
f56c-mBE2WU,0,30
5xerDmSwiNo,0,30
5PISnWFA_xo,0,30
LxPV3ggl_Tw,0,30
BpCvny3MsaU,0,30
6YNZlXfW6Ho,0,30
3mJG7HXJ_7s,0,30
Qb_X8bfnnpM,0,30
5vmm6zUUAzg,0,30
j0Z24T_gLac,0,30
ndlAwzUTDZk,0,30
GYuYtgzqLjo,0,30
um-4ci6jB4Q,0,30
v6y3wsgtnWw,0,30
gUfZgX7wDCI,0,30
DUkSCIL7QOY,0,30
qQXP6TDtW0w,0,30
fU0ihjCrIVo,0,30
VuHVZ_-b868,0,30
D7pB1IcnK3Q,0,30
59BIX16RSkU,0,30
Sd-Kv1iFnB0,0,30
JrbgX3dBL8w,0,30
ZHDemPYcVNQ,0,30
AoL_LUdKTxo,0,30
ZYZqG-FdqE0,0,30
kggcwMI-cDc,0,30
vWD7k6TrJ-g,0,30
ciTV7Zfmw3I,0,30
dCiifu6dV2s,0,30
8LXPJ08qvXs,0,30
Abjbg2HYz14,0,30
D-dkIk6fXNU,0,30
SgKYTYUGChc,0,30
-G4-nFFbv8U,0,30
AovGVFQyZVA,0,30
h6kVunSewno,0,30
fekQzQsxHJs,0,30
UuCq8mtK8J4,0,30
GDLUQEnpDIY,0,30
j8Y3NfBQ1mg,0,30
jVdJ4xtuLlc,0,30
tPvNMhd3kvM,0,30
_nl3Oo4-IQ4,0,30
weIkm62xZvo,0,30
OpjZovO6cTA,0,30
0Y97UQ_TD8c,0,30
ATS92NB-XoI,0,30
0QUHj_6XS3I,0,30
gG-zmSfMnCc,0,30
72_zXigcOrA,0,30
yeWiSOZItrE,0,30
a6OGHhiXLNc,0,30
-xAMnJgc3oA,0,30
